RGAP,Objective Function,Time
0.001364127206,4232757.411,0.376
0.001178939589,4232557.753,0.376
0.0009915278617,4232448.351,0.377
0.0008156860348,4232360.146,0.377
0.0008486668905,4232299.253,0.378
0.0007314247833,4232238.716,0.378
0.0008055216502,4232175.852,0.379
0.0008369688882,4232116.484,0.379
0.0006299504079,4232067.331,0.38
0.0006978323195,4232009.552,0.38
0.0008252417949,4231966.44,0.381
0.0008292292031,4231918.238,0.381
0.0008184246835,4231879.89,0.382
0.0008011982442,4231834.098,0.382
0.0007840475844,4231791.908,0.382
0.0008071515205,4231762.893,0.383
0.0007508972367,4231742.12,0.383
0.0007517284287,4231724.629,0.384
0.0006769461754,4231713.975,0.384
0.0006737366459,4231706.413,0.385
0.0006737366459,4231706.413,0.385
0.0006697504896,4231706.371,0.386
0.0006677605283,4231706.364,0.386
0.0006672633626,4231706.363,0.387
0.0006671390915,4231706.363,0.387
0.000667093317,4231706.363,0.387
0.0006670886176,4231706.363,0.388
0.000667088126,4231706.363,0.388
0.0006670878882,4231706.363,0.389
0.0006670877731,4231706.363,0.389
0.0006670877156,4231706.363,0.389
0.0006670877156,4231706.363,0.39
0.000666463195,4231706.363,0.39
0.0006661509799,4231706.363,0.391
0.0006659948836,4231706.363,0.391
0.0006659753707,4231706.363,0.392
0.0006659656143,4231706.363,0.392
0.0006659607366,4231706.363,0.392
0.0006659582977,4231706.363,0.393
0.000665957688,4231706.363,0.393
0.0006659573832,4231706.363,0.394
0.0006659573641,4231706.363,0.394
0.0006659573641,4231706.363,0.395
